940615	10.500	10.000	10.375	2059.8	21.3704
940616	10.438	10.062	10.250	2320.0	23.7800
940617	10.312	10.062	10.188	2259.4	23.0176
940620	10.188	9.938	10.000	1916.8	19.1680
940621	9.938	9.625	9.750	2668.8	26.0208
940622	9.938	9.688	9.781	1047.8	10.2485
940623	9.812	9.375	9.469	2840.8	26.8995
940624	9.500	9.125	9.188	2481.8	22.8015
940627	9.688	9.125	9.688	1716.8	16.6315
940628	10.000	9.312	9.688	2392.6	23.1783
940629	10.188	9.625	10.000	2728.4	27.2840
940630	10.312	9.875	10.312	2556.8	26.3670
940701	10.312	10.000	10.188	1645.8	16.7666
940705	10.188	9.750	9.812	1164.6	11.4276
940706	10.000	9.625	9.875	2001.6	19.7658
940707	10.062	9.625	10.062	2659.2	26.7582
940708	10.438	9.812	10.250	3893.2	39.9053
940711	10.375	10.031	10.375	3447.0	35.7626
940712	10.750	10.125	10.500	2283.8	23.9799
940713	11.312	10.562	11.281	5101.0	57.5444
940714	11.812	11.250	11.500	4200.6	48.3069
940715	11.375	11.188	11.375	1387.2	15.7794
940718	11.438	11.000	11.188	1818.4	20.3434
940719	11.312	10.938	11.000	1519.4	16.7134
940720	11.000	10.438	10.750	2424.0	26.0580
940721	11.312	10.625	11.219	2047.8	22.9743
940722	11.375	10.688	11.062	4403.8	48.7170
940725	11.062	10.750	10.938	1832.0	20.0375
940726	10.938	10.625	10.812	2304.0	24.9120
940727	10.812	10.562	10.688	1211.0	12.9426
940728	11.125	10.875	11.062	1154.4	12.7706
940729	11.312	11.062	11.125	2128.6	23.6807
940801	11.938	11.125	11.625	3099.4	36.0305
940802	11.875	11.500	11.625	1300.4	15.1172
940803	11.750	11.438	11.625	2142.6	24.9077
940804	11.750	11.375	11.438	775.6	8.8709
940805	11.812	11.312	11.719	1596.0	18.7035
940808	12.062	11.688	12.000	1699.8	20.3976
940809	12.250	11.938	12.156	1468.6	17.8523
940810	12.375	12.062	12.250	1688.4	20.6829
940811	12.562	12.000	12.219	3116.2	38.0768
940812	12.375	12.062	12.344	1159.6	14.3141
940815	12.750	12.375	12.625	2790.2	35.2263
940816	13.062	12.562	13.031	3763.8	49.0461
940817	13.250	12.812	12.938	3583.4	46.3602
940818	13.062	12.688	12.688	1206.2	15.3037
940819	13.062	12.562	12.750	1503.8	19.1734
940822	12.875	12.500	12.562	2217.2	27.8536
940823	12.688	12.438	12.500	3103.8	38.7975
940824	12.500	12.062	12.312	2374.2	29.2323
940825	12.875	12.188	12.562	2007.6	25.2205
940826	14.062	12.688	14.000	10818.2	151.4548
940829	14.312	13.750	13.938	5397.6	75.2291
940830	13.875	13.375	13.562	5446.2	73.8641
940831	14.062	13.188	13.250	5575.8	73.8794
940901	13.625	12.750	13.375	3356.2	44.8892
940902	13.625	13.062	13.219	2278.2	30.1155
940906	13.500	13.000	13.406	1277.6	17.1275
940907	13.562	13.188	13.438	1963.2	26.3805
940908	13.750	13.250	13.375	1171.4	15.6675
940909	13.500	13.000	13.500	1969.4	26.5869
940912	13.688	13.250	13.438	2578.6	34.6499
940913	14.125	13.438	14.000	5233.8	73.2732
940914	14.062	13.688	13.844	2125.0	29.4185
940915	14.188	13.812	14.188	5449.8	77.3190
940916	14.188	13.875	13.938	3555.4	49.5534
940919	14.312	13.938	14.125	1419.0	20.0434
940920	14.438	13.938	14.312	4020.2	57.5391
940921	14.438	14.000	14.188	3621.2	51.3758
940922	15.125	14.125	15.000	6551.8	98.2770
940923	14.938	14.188	14.625	3541.8	51.7988
940926	14.688	14.125	14.250	2115.6	30.1473
940927	14.375	14.000	14.125	1587.4	22.4220
940928	14.625	14.125	14.531	4380.0	63.6458
940929	14.688	14.375	14.625	1963.6	28.7176
940930	15.062	14.688	14.688	5019.2	73.7195
941003	14.750	14.250	14.500	1392.2	20.1869
941004	14.500	13.750	13.781	2602.0	35.8582
941005	14.125	13.562	14.062	3164.0	44.4937
941006	14.562	14.062	14.500	2737.8	39.6981
941007	14.938	14.438	14.562	2956.2	43.0497
941010	14.562	14.250	14.500	2463.4	35.7193
941011	15.438	14.562	15.375	10319.8	158.6669
941012	15.625	15.312	15.562	7696.6	119.7783
941013	15.938	15.500	15.531	7687.6	119.3961
941014	15.625	15.188	15.438	2180.0	33.6538
941017	15.875	15.188	15.188	4615.6	70.0994
941018	16.312	15.812	16.156	10096.8	163.1239
941019	16.688	15.812	16.438	4825.0	79.3109
941020	16.688	15.688	16.062	3573.4	57.3977
941021	16.312	15.812	16.188	2130.2	34.4826
941024	16.250	15.688	15.750	1629.4	25.6631
941025	15.812	15.000	15.625	2611.6	40.8062
941026	15.938	15.500	15.750	2059.6	32.4387
941027	16.375	15.812	16.125	2983.6	48.1105
941028	17.125	16.000	17.062	5343.4	91.1718
941031	17.125	16.375	16.375	2535.6	41.5204
941101	16.438	16.062	16.438	2586.6	42.5172
941102	16.875	16.250	16.438	3430.0	56.3806
941103	16.844	16.312	16.781	1992.6	33.4378
941104	16.938	16.062	16.125	2781.6	44.8533
941107	16.125	15.438	15.625	4876.2	76.1906
941108	16.250	15.625	16.000	3874.2	61.9872
941109	16.375	15.625	16.062	3865.8	62.0944
941110	16.125	15.625	15.781	1947.4	30.7319
941111	16.188	15.562	15.625	1720.4	26.8813
941114	16.062	15.688	16.000	2458.0	39.3280
941115	17.000	16.188	16.750	6651.0	111.4043
941116	17.000	16.625	16.812	3454.0	58.0704
941117	17.250	16.688	16.938	5597.8	94.8127
941118	17.062	16.500	16.625	2575.2	42.8127
941121	17.125	16.625	16.812	3669.2	61.6884
941122	16.875	15.938	16.000	2984.4	47.7504
941123	16.000	15.250	15.812	4021.6	63.5915
941125	16.062	15.812	16.031	569.0	9.1216
941128	16.375	16.000	16.250	1003.8	16.3117
941129	16.812	16.312	16.750	2830.2	47.4059
941130	16.938	16.688	16.750	2938.4	49.2182
941201	16.750	15.438	15.500	3656.6	56.6773
941202	16.500	15.375	16.438	6164.2	101.3240
941205	16.750	16.250	16.500	2386.6	39.3789
941206	16.875	16.250	16.375	3014.4	49.3608
941207	16.812	16.312	16.375	2758.0	45.1623
941208	16.562	15.750	15.750	2277.2	35.8659
941209	16.062	15.062	16.062	3042.8	48.8750
941212	16.500	15.625	16.500	2157.4	35.5971
941213	16.500	16.125	16.250	1729.4	28.1028
941214	16.812	16.250	16.750	2724.8	45.6404
941215	17.062	16.688	16.875	3009.6	50.7870
941216	17.344	16.625	17.062	3594.2	61.3260
941219	17.062	16.688	16.750	2213.8	37.0812
941220	17.000	16.500	16.875	1458.2	24.6071
941221	17.625	16.938	17.531	3829.2	67.1297
941222	18.250	17.500	18.031	4202.0	75.7663
941223	18.750	17.938	18.625	2555.0	47.5869
941227	18.812	18.188	18.312	2091.8	38.3061
941228	18.375	17.625	17.812	2713.8	48.3396
941229	18.500	17.750	18.312	1880.2	34.4312
941230	18.375	17.625	17.750	2438.8	43.2887
