"Longitude","Latitude","Flow (lbs/sec)","Time (sec)","Cycles (sec)","Distance (inches)","Swath (inches)","GM_pc","Pass Status","Pass Number","Serial Number","Field ID","Load ID","Grain","Variety","Flag Number","GY_ba"
-89.36,43.3,0,1225713812,1,0,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,"#DIV/0!"
-89.36,43.3,0,1225713813,1,0,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,"#DIV/0!"
-89.36,43.3,0,1225713814,1,0,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,"#DIV/0!"
-89.36,43.3,0,1225713815,1,0,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,"#DIV/0!"
-89.36,43.3,0,1225713816,1,0,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,"#DIV/0!"
-89.36,43.3,0,1225713817,1,10,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,0
-89.36,43.3,0,1225713818,1,36,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,0
-89.36,43.3,4.1,1225713819,1,38,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.33,79.39
-89.36,43.3,8.6,1225713820,1,49,180,0.09,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052,129.14
-89.36,43.3,11.8,1225713821,1,49,180,12.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052,154.66
-89.36,43.3,13.7,1225713822,1,49,180,25.49,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052,153.42
-89.36,43.3,16.1,1225713823,1,49,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,174.24
-89.36,43.3,16.1,1225713824,1,51,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052,167.41
-89.36,43.3,18.9,1225713825,1,51,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052,196.52
-89.36,43.3,17.1,1225713826,1,51,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052,177.81
-89.36,43.3,15.7,1225713827,1,51,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052,163.25
-89.36,43.3,20.4,1225713828,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,208.04
-89.36,43.3,19.3,1225713829,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,196.82
-89.36,43.3,19.2,1225713830,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,195.81
-89.36,43.3,19.8,1225713831,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,201.92
-89.36,43.3,18.7,1225713832,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,190.71
-89.36,43.3,18.4,1225713833,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,187.65
-89.36,43.3,17.6,1225713834,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,179.49
-89.36,43.3,16.4,1225713835,1,52,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,167.25
-89.36,43.3,22,1225713836,1,50,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,233.33
-89.36,43.3,19.4,1225713837,1,51,180,27.99,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,201.72
-89.36,43.3,18.2,1225713838,1,51,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,195.03
-89.36,43.3,23.3,1225713839,1,51,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,249.68
-89.36,43.3,19.5,1225713840,1,51,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,208.96
-89.36,43.3,19.5,1225713841,1,51,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,208.96
-89.36,43.3,26.5,1225713842,1,52,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,278.51
-89.36,43.3,22.3,1225713843,1,52,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,234.37
-89.36,43.3,20.9,1225713844,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,211.52
-89.36,43.3,20.8,1225713845,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,210.51
-89.36,43.3,20.6,1225713846,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,212.42
-89.36,43.3,21.9,1225713847,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.58,225.82
-89.36,43.3,19.5,1225713848,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,197.35
-89.36,43.3,17.8,1225713849,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,180.14
-89.36,43.3,24,1225713850,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,247.47
-89.36,43.3,22.3,1225713851,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,229.95
-89.36,43.3,20.1,1225713852,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,203.42
-89.36,43.3,26.7,1225713853,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,275.32
-89.36,43.3,20.8,1225713854,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.92,214.48
-89.36,43.3,18.6,1225713855,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,191.79
-89.36,43.3,23.3,1225713856,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,235.81
-89.36,43.3,21.1,1225713857,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,213.54
-89.36,43.3,22,1225713858,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,226.85
-89.36,43.3,23.6,1225713859,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,238.84
-89.36,43.3,25,1225713860,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,253.01
-89.36,43.3,25.9,1225713861,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,267.07
-89.36,43.3,18.2,1225713862,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,187.67
-89.36,43.3,10.9,1225713863,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,110.31
-89.36,43.3,0,1225713864,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,0
-89.36,43.3,0,1225713865,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,0
-89.36,43.3,0,1225713866,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,0
-89.36,43.3,0,1225713867,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,0
-89.36,43.3,0,1225713868,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,0
-89.36,43.3,0,1225713869,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,0
-89.36,43.3,0,1225713870,1,54,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,0
-89.36,43.3,0,1225713871,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,0
-89.36,43.3,0,1225713872,1,53,180,25.79,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,0
-89.36,43.3,0,1225713873,1,0,180,25.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713874,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713875,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713876,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713877,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713878,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713879,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713880,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713881,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713882,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713883,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,0,1225713884,1,0,180,25.71,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,12.7,1225713885,1,0,180,29.41,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,13.8,1225713886,1,0,180,29.51,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,18.4,1225713887,1,0,180,29.51,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,22.3,1225713888,1,0,180,29.51,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,17.5,1225713889,1,0,180,29.51,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,17.9,1225713890,1,0,180,29.51,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,15.9,1225713891,1,0,180,29.51,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,14.5,1225713892,1,0,180,29.51,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,"#DIV/0!"
-89.36,43.3,8.8,1225713893,1,0,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.17,"#DIV/0!"
-89.36,43.3,6.1,1225713894,1,0,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.17,"#DIV/0!"
-89.36,43.3,5.2,1225713895,1,0,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,"#DIV/0!"
-89.36,43.3,2.6,1225713896,1,0,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.25,"#DIV/0!"
-89.36,43.3,2.5,1225713897,1,0,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.25,"#DIV/0!"
-89.36,43.3,2.4,1225713898,1,0,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,"#DIV/0!"
-89.36,43.3,2.5,1225713899,1,0,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.25,"#DIV/0!"
-89.36,43.3,5.9,1225713900,1,10,180,29.51,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.25,306.28
-89.36,43.3,8.2,1225713901,1,21,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,209.31
-89.36,43.3,11.8,1225713902,1,22,180,27.31,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,287.12
-89.36,43.3,14.3,1225713903,1,40,180,27.31,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,191.37
-89.36,43.3,13.4,1225713904,1,47,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,152.83
-89.36,43.3,19.8,1225713905,1,49,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,216.61
-89.36,43.3,17.3,1225713906,1,49,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,189.26
-89.36,43.3,17.3,1225713907,1,49,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,189.26
-89.36,43.3,19.9,1225713908,1,48,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,222.24
-89.36,43.3,19.9,1225713909,1,48,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,222.24
-89.36,43.3,18.3,1225713910,1,49,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,200.2
-89.36,43.3,20.4,1225713911,1,49,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,223.17
-89.36,43.3,17.6,1225713912,1,51,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,184.99
-89.36,43.3,20.4,1225713913,1,51,180,27.31,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,214.13
-89.36,43.3,19,1225713914,1,51,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,199.7
-89.36,43.3,18,1225713915,1,50,180,27.31,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,192.71
-89.36,43.3,24.2,1225713916,1,50,180,27.21,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,259.45
-89.36,43.3,20.8,1225713917,1,50,180,27.31,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,222.69
-89.36,43.3,16.8,1225713918,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.33,181.35
-89.36,43.3,21.5,1225713919,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.33,232.08
-89.36,43.3,16.8,1225713920,1,51,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.33,177.79
-89.36,43.3,14.8,1225713921,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,159.76
-89.36,43.3,17.6,1225713922,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,189.99
-89.36,43.3,17.9,1225713923,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,193.22
-89.36,43.3,17.7,1225713924,1,51,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,187.32
-89.36,43.3,19.5,1225713925,1,51,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,206.37
-89.36,43.3,19.2,1225713926,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,207.26
-89.36,43.3,24.1,1225713927,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,260.15
-89.36,43.3,22.3,1225713928,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,240.72
-89.36,43.3,19.9,1225713929,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,214.81
-89.36,43.3,23.7,1225713930,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,255.83
-89.36,43.3,21,1225713931,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,226.69
-89.36,43.3,17.4,1225713932,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,187.83
-89.36,43.3,28,1225713933,1,51,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,296.32
-89.36,43.3,24.7,1225713934,1,50,180,26.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,266.63
-89.36,43.3,22.1,1225713935,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,235.31
-89.36,43.3,24.7,1225713936,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,262.99
-89.36,43.3,23.9,1225713937,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,254.47
-89.36,43.3,22.3,1225713938,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,237.44
-89.36,43.3,24.3,1225713939,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,258.73
-89.36,43.3,21.8,1225713940,1,51,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,227.56
-89.36,43.3,24.3,1225713941,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,258.73
-89.36,43.3,21.3,1225713942,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,226.79
-89.36,43.3,20.1,1225713943,1,51,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,209.82
-89.36,43.3,25.7,1225713944,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,273.64
-89.36,43.3,22.6,1225713945,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,240.63
-89.36,43.3,18.2,1225713946,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,193.78
-89.36,43.3,26.7,1225713947,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.5,284.28
-89.36,43.3,21.7,1225713948,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,231.05
-89.36,43.3,20.1,1225713949,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,214.01
-89.36,43.3,24.9,1225713950,1,51,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,259.92
-89.36,43.3,25.5,1225713951,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,271.51
-89.36,43.3,22.4,1225713952,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,238.5
-89.36,43.3,23.2,1225713953,1,51,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,242.17
-89.36,43.3,21,1225713954,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,223.59
-89.36,43.3,24.8,1225713955,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,264.05
-89.36,43.3,21.4,1225713956,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,227.85
-89.36,43.3,18,1225713957,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,191.65
-89.36,43.3,20.5,1225713958,1,51,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,213.99
-89.36,43.3,19.3,1225713959,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.67,205.49
-89.36,43.3,16.2,1225713960,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.67,172.49
-89.36,43.3,23.7,1225713961,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.67,252.34
-89.36,43.3,19.6,1225713962,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,208.69
-89.36,43.3,18.7,1225713963,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,199.11
-89.36,43.3,21.1,1225713964,1,51,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,220.25
-89.36,43.3,21.7,1225713965,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,231.05
-89.36,43.3,20.4,1225713966,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,217.21
-89.36,43.3,21.9,1225713967,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,233.18
-89.36,43.3,19.8,1225713968,1,50,180,27.71,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,210.82
-89.36,43.3,21.4,1225713969,1,50,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.83,230.06
-89.36,43.3,19.5,1225713970,1,50,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.83,209.63
-89.36,43.3,17,1225713971,1,50,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.25,182.76
-89.36,43.3,25.3,1225713972,1,50,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.25,271.99
-89.36,43.3,21.6,1225713973,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.67,241.89
-89.36,43.3,18.1,1225713974,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.67,202.69
-89.36,43.3,22.8,1225713975,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.08,255.32
-89.36,43.3,18.9,1225713976,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.5,211.65
-89.36,43.3,17,1225713977,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.5,190.37
-89.36,43.3,20.8,1225713978,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.92,232.93
-89.36,43.3,16.2,1225713979,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1061.33,181.41
-89.36,43.3,15.4,1225713980,1,48,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1061.33,172.46
-89.36,43.3,15.6,1225713981,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1061.75,182.29
-89.36,43.3,16.9,1225713982,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1062.17,197.48
-89.36,43.3,21.4,1225713983,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1062.58,250.06
-89.36,43.3,18.9,1225713984,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1063,220.85
-89.36,43.3,16.4,1225713985,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.42,191.64
-89.36,43.3,19.6,1225713986,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.75,229.03
-89.36,43.3,13.7,1225713987,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1064.17,160.09
-89.36,43.3,7.7,1225713988,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1064.58,89.98
-89.36,43.3,6.3,1225713989,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1064.58,73.62
-89.36,43.3,6,1225713990,1,47,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1065,68.62
-89.36,43.3,4.5,1225713991,1,47,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1065.42,51.46
-89.36,43.3,3.9,1225713992,1,46,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1065.83,45.57
-89.36,43.3,3.3,1225713993,1,47,180,27.01,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1066.25,37.74
-89.36,43.3,2.5,1225713994,1,46,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1066.67,29.21
-89.36,43.3,2,1225713995,1,22,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1066.67,48.87
-89.36,43.3,0.9,1225713996,1,28,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1066.33,17.28
-89.36,43.3,0.5,1225713997,1,47,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1065.92,5.72
-89.36,43.3,1.1,1225713998,1,47,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1065.5,12.58
-89.36,43.3,1.2,1225713999,1,49,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1065.5,13.16
-89.36,43.3,1.3,1225714000,1,51,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1065.08,13.7
-89.36,43.3,0,1225714001,1,51,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1064.67,0
-89.36,43.3,0,1225714002,1,50,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.83,0
-89.36,43.3,0,1225714003,1,50,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.5,0
-89.36,43.3,1.5,1225714004,1,50,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.5,16.13
-89.36,43.3,1.7,1225714005,1,51,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.08,17.92
-89.36,43.3,1.6,1225714006,1,50,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1062.25,17.2
-89.36,43.3,1.3,1225714007,1,50,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1062.25,13.98
-89.36,43.3,1.3,1225714008,1,50,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1061.83,13.98
-89.36,43.3,1.2,1225714009,1,50,180,27.01,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1061.83,12.9
-89.36,43.3,0.9,1225714010,1,9,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1061.83,53.75
-89.36,43.3,0,1225714011,1,33,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1062.17,0
-89.36,43.3,0,1225714012,1,47,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1062.58,0
-89.36,43.3,0,1225714013,1,47,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1062.58,0
-89.36,43.3,4.5,1225714014,1,47,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1063,51.46
-89.36,43.3,7.3,1225714015,1,47,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1063,83.49
-89.36,43.3,9.5,1225714016,1,47,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.42,108.65
-89.36,43.3,10.8,1225714017,1,47,180,27.01,1,3,112028,"F1: 339","L1: ","Corn","Corn Mix",1063.75,123.52
