#"Longitude","Latitude","Flow (lbs/sec)","Time (sec)","Cycles (sec)","Distance (inches)","Swath (inches)","GM_pc","Pass Status","Pass Number","Serial Number","Field ID","Load ID","Grain","Variety","Flag Number","GY_ba"
-89.358014,43.297852,0,1162828248,1,0,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,"#DIV/0!"
-89.358014,43.297852,2.1,1162828249,1,0,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,"#DIV/0!"
-89.358014,43.297852,1.7,1162828250,1,0,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,"#DIV/0!"
-89.358014,43.297852,1.7,1162828251,1,7,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.25,137.158504528439
-89.358014,43.297846,1.5,1162828252,1,17,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.25,49.8326746556611
-89.358017,43.297841,1.5,1162828253,1,19,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029,44.5871299550652
-89.35802,43.297838,1.5,1162828254,1,19,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029,44.5871299550652
-89.358022,43.29783,2.2,1162828255,1,28,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,44.3748102886125
-89.358025,43.297824,6.8,1162828256,1,28,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,137.158504528439
-89.358028,43.297816,11.2,1162828257,1,38,180,23.31,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,166.45861849891
-89.358031,43.297805,12.3,1162828258,1,42,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,155.90755754136
-89.358031,43.297794,13.7,1162828259,1,49,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,148.845542739835
-89.358031,43.29778,14.4,1162828260,1,49,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,156.450789449169
-89.358033,43.297769,14.2,1162828261,1,51,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,148.227749589777
-89.358033,43.297755,15.7,1162828262,1,50,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,167.163322671175
-89.358033,43.297744,14.3,1162828263,1,51,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,149.271606981254
-89.358036,43.29773,18,1162828264,1,52,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,184.280977956954
-89.358036,43.297716,15.7,1162828265,1,52,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,160.733964106899
-89.358036,43.297705,13.6,1162828266,1,54,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,134.077682727529
-89.358036,43.297688,16.8,1162828267,1,56,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,159.710180896027
-89.358036,43.297674,16,1162828268,1,58,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,146.859936456117
-89.358036,43.29766,15.4,1162828269,1,58,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,141.352688839012
-89.358036,43.297646,17.4,1162828270,1,57,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,162.512113894203
-89.358036,43.297633,16.1,1162828271,1,57,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,150.370404235441
-89.358036,43.297619,16.2,1162828272,1,58,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,148.695685661818
-89.358039,43.297605,15.7,1162828273,1,57,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,146.634493571206
-89.358039,43.297588,16.4,1162828274,1,58,180,27.71,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,150.53143486752
-89.358039,43.297574,18.9,1162828275,1,58,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,185.237100183636
-89.358039,43.297563,17.6,1162828276,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,175.522168260889
-89.358039,43.297546,17.5,1162828277,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,174.524883213952
-89.358039,43.297533,21.4,1162828278,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,213.41900004449
-89.358039,43.297521,19.9,1162828279,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,198.459724340437
-89.358039,43.297508,17,1162828280,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,169.538457979268
-89.358039,43.297494,24.3,1162828281,1,58,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,238.161985950389
-89.358039,43.29748,20.6,1162828282,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,205.440719668995
-89.358039,43.297466,20,1162828283,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,199.457009387374
-89.358042,43.297452,20.5,1162828284,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,204.443434622058
-89.358042,43.297435,19.5,1162828285,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,194.470584152689
-89.358042,43.297421,18.9,1162828286,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,188.486873871068
-89.358042,43.297408,18.7,1162828287,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,186.492303777194
-89.358042,43.297396,16.4,1162828288,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.17,163.554747697646
-89.358042,43.297383,19.5,1162828289,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.5,194.470584152689
-89.358042,43.297369,18.3,1162828290,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,182.503163589447
-89.358045,43.297355,16.6,1162828291,1,57,180,22.81,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,165.54931779152
-89.358045,43.297341,20,1162828292,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.25,200.490599279263
-89.358045,43.297327,17.6,1162828293,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.25,176.431727365752
-89.358047,43.297313,15.4,1162828294,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.25,154.377761445033
-89.358047,43.297299,19.9,1162828295,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029,199.488146282867
-89.358047,43.297285,19,1162828296,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029,190.4660693153
-89.358047,43.297271,18.3,1162828297,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,183.448898340526
-89.358047,43.297258,18.9,1162828298,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,189.463616318904
-89.358047,43.297244,19.4,1162828299,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,194.475881300885
-89.358047,43.29723,18.7,1162828300,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.58,187.458710326111
-89.358047,43.297216,18.7,1162828301,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,187.458710326111
-89.358047,43.297202,16.2,1162828302,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1028.92,162.397385416203
-89.358047,43.297188,20.7,1162828303,1,57,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.25,207.507770254037
-89.358047,43.297174,16.7,1162828304,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.67,173.497274049028
-89.35805,43.297163,15.8,1162828305,1,56,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.67,161.215922956165
-89.35805,43.297149,18,1162828306,1,56,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.67,183.663709696897
-89.35805,43.297135,16.9,1162828307,1,56,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.33,172.439816326531
-89.35805,43.297121,15.9,1162828308,1,56,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.33,162.236276898925
-89.35805,43.297108,19.2,1162828309,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.33,196.665430745079
-89.35805,43.297094,16.6,1162828310,1,55,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029,173.125174640744
-89.35805,43.29708,16.7,1162828311,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029,171.05795278348
-89.35805,43.297066,17.6,1162828312,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.25,180.276644849656
-89.35805,43.297052,18.1,1162828313,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.67,185.398140441976
-89.35805,43.297038,19.4,1162828314,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.08,198.714028982007
-89.35805,43.297024,16.8,1162828315,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.08,172.082251901944
-89.35805,43.29701,15.7,1162828316,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.08,160.814961598841
-89.35805,43.296996,19.1,1162828317,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.75,195.641131626615
-89.358053,43.296983,17.4,1162828318,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.75,178.228046612728
-89.358053,43.296969,14.7,1162828319,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.75,150.571970414201
-89.358053,43.296958,18.6,1162828320,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1029.75,190.519636034295
-89.358056,43.296944,16.6,1162828321,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.08,170.033653665016
-89.358056,43.29693,14.3,1162828322,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.08,146.474773940345
-89.358056,43.296916,16.4,1162828323,1,55,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,171.039329163144
-89.358056,43.296902,17.4,1162828324,1,55,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,181.468556551141
-89.358056,43.296888,16.9,1162828325,1,56,180,22.11,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,173.106551020408
-89.358056,43.296874,19,1162828326,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,194.366971380268
-89.358056,43.29686,17.2,1162828327,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,175.953258302137
-89.358056,43.296846,20.1,1162828328,1,55,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,209.358337785292
-89.358056,43.296833,17.8,1162828329,1,55,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.17,185.401911073542
-89.358056,43.296819,17.6,1162828330,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,180.045194541722
-89.358056,43.296805,22,1162828331,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.5,225.056493177152
-89.358056,43.296794,20,1162828332,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.92,204.59681197923
-89.358056,43.29678,15.5,1162828333,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.92,158.562529283903
-89.358056,43.296766,20.4,1162828334,1,55,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1030.92,212.48308909552
-89.358056,43.296752,18,1162828335,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.33,184.137130781307
-89.358056,43.296738,16,1162828336,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.33,163.677449583384
-89.358056,43.296724,16.7,1162828337,1,55,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.33,173.944489602705
-89.358056,43.29671,17.4,1162828338,1,55,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.75,181.235575993238
-89.358056,43.296696,16.9,1162828339,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.75,172.884306122449
-89.358056,43.296683,17.2,1162828340,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.75,175.953258302137
-89.358056,43.296669,16.5,1162828341,1,55,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.42,171.861322062553
-89.358056,43.296655,19.8,1162828342,1,56,180,22.21,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1031.42,202.550843859437
-89.358056,43.296644,18.3,1162828343,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.17,187.92805011472
-89.358056,43.29663,16.5,1162828344,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.17,169.443323873928
-89.358056,43.296616,19.4,1162828345,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.17,199.224271706316
-89.358056,43.296602,18.6,1162828346,1,55,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.58,194.48172578191
-89.358056,43.296588,15.7,1162828347,1,55,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.25,164.159306170752
-89.358056,43.296574,21.6,1162828348,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.25,221.816714889506
-89.358056,43.29656,20.4,1162828349,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.58,209.493564062311
-89.358056,43.296546,18.7,1162828350,1,55,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1032.58,195.527326458157
-89.358056,43.296533,18.7,1162828351,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033,192.035767057119
-89.358056,43.296519,18.7,1162828352,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.42,192.035767057119
-89.358056,43.296505,19.2,1162828353,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.08,197.170413235117
-89.358056,43.296494,18.5,1162828354,1,55,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.42,193.436125105664
-89.358056,43.29648,17.3,1162828355,1,55,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.42,180.888916990702
-89.358056,43.296466,18.5,1162828356,1,55,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.42,193.436125105664
-89.358056,43.296452,16.6,1162828357,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.08,170.470253109528
-89.358056,43.296438,14.9,1162828358,1,56,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.08,153.012456104335
-89.358056,43.296427,17.8,1162828359,1,55,180,21.91,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.42,186.116920371936
-89.358056,43.296413,16.2,1162828360,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.42,168.302744885883
-89.358056,43.296399,15.1,1162828361,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1033.83,156.874780726965
-89.358056,43.296385,19.3,1162828362,1,56,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1034.17,196.928310952784
-89.358056,43.296371,17.9,1162828363,1,56,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1034.17,182.643355754136
-89.358056,43.296358,17.6,1162828364,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1034.58,182.847426542688
-89.358056,43.296344,19.9,1162828365,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1034.58,206.742260693153
-89.358056,43.29633,20.1,1162828366,1,56,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1034.58,205.091142494868
-89.358056,43.296319,17.7,1162828367,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1034.58,183.886332375317
-89.358056,43.296305,19.3,1162828368,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1035,200.50882569738
-89.358056,43.296291,16.7,1162828369,1,55,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1035,173.497274049028
-89.358056,43.29628,18.8,1162828370,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1035,202.684647346848
-89.358056,43.296266,17,1162828371,1,54,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1035.83,179.884621020006
-89.358056,43.296255,14.8,1162828372,1,54,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1035.5,156.605434770358
-89.358056,43.296241,15.4,1162828373,1,54,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1036.25,162.954303747535
-89.358058,43.296227,15.4,1162828374,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1036.25,166.028913252205
-89.358058,43.296216,13.3,1162828375,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1036.67,143.388606899632
-89.358058,43.296202,18,1162828376,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1037.08,194.059768736344
-89.358058,43.296188,14.3,1162828377,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1037.92,154.169705162762
-89.358058,43.296177,14.5,1162828378,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1037.92,156.325924815388
-89.358058,43.296166,15.7,1162828379,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.33,169.263242731144
-89.358058,43.296152,14.8,1162828380,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.33,159.560254294327
-89.358058,43.296138,15.2,1162828381,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.75,163.872693599579
-89.358058,43.296127,11.9,1162828382,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.17,128.295069331249
-89.358058,43.296116,9.7,1162828383,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.17,104.576653152363
-89.358058,43.296102,11.9,1162828384,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.5,128.295069331249
-89.358061,43.296088,11.5,1162828385,1,53,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.33,123.982630025997
-89.358061,43.296077,8.1,1162828386,1,52,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.75,89.0062593146499
-89.358061,43.296063,8,1162828387,1,52,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.17,87.9074166070616
-89.358061,43.296052,7.3,1162828388,1,52,180,22.41,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.58,80.2155176539437
-89.358061,43.296038,5.5,1162828389,1,52,180,22.42,1,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1042,60.4285597242994
-89.358064,43.296024,3.8,1162828390,1,54,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1042.42,40.2043212172443
-89.358064,43.296019,2.9,1162828391,1,27,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1042.42,61.3644902789518
-89.358064,43.296019,1.7,1162828392,1,6,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1042.42,161.875293322063
-89.358064,43.296024,1.4,1162828393,1,29,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1042.08,27.5811858804326
-89.358064,43.296038,0.9,1162828394,1,47,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1042.08,10.9402576212658
-89.358064,43.296049,1.3,1162828395,1,47,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.25,15.8025943418284
-89.358064,43.296063,0.9,1162828396,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.83,10.4937164938672
-89.358061,43.296074,1.31,1162828397,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.83,15.2741873410734
-89.358061,43.296085,1.31,1162828398,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.42,15.2741873410734
-89.358061,43.296099,1.11,1162828399,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1040,12.9422503424362
-89.358058,43.29611,1.61,1162828400,1,48,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.58,19.1631781065089
-89.358058,43.296121,1.41,1162828401,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.58,16.440155840392
-89.358058,43.296135,1.21,1162828402,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.58,14.1082188417548
-89.358058,43.296146,1.21,1162828403,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.83,14.1082188417548
-89.358058,43.296158,0.01,1162828404,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.83,0.116596849931858
-89.358058,43.296171,0.01,1162828405,1,48,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1038,0.119025950972105
-89.358058,43.296183,0.01,1162828406,1,49,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1038,0.116596849931858
-89.358058,43.296194,0.01,1162828407,1,48,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1037.17,0.119025950972105
-89.358058,43.296205,0.01,1162828408,1,46,180,22.42,0,1,112028,"F1: 339","L1: ","Corn","Corn Mix",1036.75,0.124200992318718
-89.358061,43.296209,0.01,1162828409,1,0,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1036.75,"#DIV/0!"
-89.358061,43.296209,0.01,1162828410,1,0,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1037.08,"#DIV/0!"
-89.358061,43.296203,0.01,1162828411,1,21,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1037.08,0.272059316507668
-89.358058,43.296195,0.01,1162828412,1,29,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1037.92,0.197008470574518
-89.358055,43.29619,0.01,1162828413,1,35,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.33,0.163235589904601
-89.358053,43.296178,3.91,1162828414,1,36,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038,62.0521957734573
-89.35805,43.29617,4.11,1162828415,1,38,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.33,61.7932621257285
-89.358044,43.296162,5.01,1162828416,1,40,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.75,71.5584017244294
-89.358039,43.296151,6.61,1162828417,1,42,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.75,89.9156041057843
-89.358033,43.296142,9.21,1162828418,1,42,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.42,125.283315251781
-89.35803,43.296131,7.61,1162828419,1,42,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.75,103.518569931168
-89.358025,43.296123,6.41,1162828420,1,41,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.17,89.3217185246273
-89.358022,43.296115,5.91,1162828421,1,41,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.58,82.3543457847968
-89.358019,43.296103,5.91,1162828422,1,41,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1040,82.3543457847968
-89.358017,43.296095,4.11,1162828423,1,41,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.83,57.2718039214069
-89.358014,43.296084,3.01,1162828424,1,41,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.25,41.9435838937798
-89.358011,43.296076,1.71,1162828425,1,41,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.67,23.8284147702204
-89.358011,43.296065,1.61,1162828426,1,42,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.33,21.9007749788673
-89.358011,43.296056,2.01,1162828427,1,42,180,22.42,1,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.67,27.3419613090206
-89.358011,43.296045,1.21,1162828428,1,42,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.67,16.4595886487139
-89.358011,43.296034,0.91,1162828429,1,41,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1042,12.6806183864916
-89.358011,43.296034,2.01,1162828430,1,0,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.75,"#DIV/0!"
-89.358011,43.296037,1.91,1162828431,1,12,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.75,90.9358265426881
-89.358011,43.296048,2.41,1162828432,1,33,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.75,41.7240060862215
-89.358011,43.296056,2.81,1162828433,1,43,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1041.75,37.3353959700407
-89.358017,43.296067,3.71,1162828434,1,43,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.92,49.2933519746801
-89.358025,43.296078,1.27,1162828435,1,43,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.92,16.8740045843244
-89.358033,43.29609,1.47,1162828436,1,51,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1040.5,16.4675903933171
-89.358042,43.296101,1.57,1162828437,1,51,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.67,17.5878346377604
-89.35805,43.296112,0.07,1162828438,1,52,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1039.25,0.769090760127447
-89.358055,43.296123,0.07,1162828439,1,52,180,22.42,0,2,112028,"F1: 339","L1: ","Corn","Corn Mix",1038.83,0.769090760127447
